name,location,"rating ",description
فندق مونت زيون البوتيكي,"القدس الغربية, القدس
– اعرض على الخارطة",8.0,يقع فندق Mount Zion على بعد 10 دقائق سيرًا على الأقدام من وسط مدينة القدس التاريخي، ويوفر مسبح خارجي موسمي وحمام تركي تقليدي، وتتميز الغرف المكيفة بطراز شرقي، وتتوفر خدمة الواي فاي المجانية في جميع...
فندق ذا امريكان كولوني - من الفنادق الرائدة في العالم,"القدس الشرقية, القدس
– اعرض على الخارطة",8.7,يقدم فندق ذا أميريكان كولوني - ذا ليدينغ هوتيلز أوف ذا وورلد مسبح ومطاعم ذواقة وحدائق ذات مناظر طبيعية مركز للياقة البدنية عالي التقنية، ويوفر أجواء هادئة في قلب مدينة القدس النابضة بالحياة.
فندق ليتوف - فندق ريليجيس بوتيكي,"القدس الغربية, القدس
– اعرض على الخارطة",7.9,يقدم Litov Hotel - A Divine Boutique Hotel أماكن إقامة في القدس على بعد 3.3 كم من الحائط الغربي ويوفر إمكانية تناول الطعام في الموقع، تحتوي جميع الغرف على مطبخ صغير وحمام خاص.
فندق غولدين وولز,"القدس الشرقية, القدس
– اعرض على الخارطة",8.0,يقع فندق Golden Walls على بُعد دقيقتين سيرًا على الأقدام من بوابة دمشق، المدخل الرئيسي لمدينة القدس القديمة، ويوفر غرفًا مكيفة مزودة بخدمة الواي فاي المجانية، ويضم مطعمًا وحديقة.
Best Location Authentic Jerusalem Stone Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",9.2,يوفر Best Location Authentic Jerusalem Stone Apartment إطلالات على المدينة، وهو مكان إقامة يقع في القدس مع مواقف مجانية للسيارات. يقع على بعد 2.3 كم من الحائط الغربي وعلى بعد 2.4 كم من قبة الصخرة.
ذا ليتل هاوس ان باكاه,"القدس الغربية, القدس
– اعرض على الخارطة",7.7,يقع ذا ليتل هاوس في وسط حي باكاه في القدس، ويتميز بحديقة ساحرة مع منطقة جلوس، ويقع على مسافة 10 دقائق فقط سيراً على الأقدام من ممشى شيروفر الذي يوفر إطلالات بانورامية على الحرم القدسي، كما تتوفر خدمة...
SEE ME Jerusalem Panoramic View Apts,"القدس الغربية, القدس
– اعرض على الخارطة",9.0,يقع SEE ME Jerusalem Panoramic View Apts في وسط مدينة القدس، ويضم أماكن إقامة مع منطقة جلوس ومطبخ صغير. وتتوفر خدمة الواي فاي المجانية.
"Luxury 4 Bedroom, Spacious and Central Apartment!","القدس الغربية, القدس
– اعرض على الخارطة",8.7,"تضم شقة Luxury 4 Bedroom, Spacious and Central Apartment! حديقة يقع في القدس على بعد 3.7 كم من الحائط الغربي وعلى بعد 4 كم من كنيسة كل الأمم."
Colony Suites- Hananya St.,"القدس الغربية, القدس
– اعرض على الخارطة",9.3,تقع Colony Suites- Hananya St في القدس على بعد 3.6 كم من الحائط الغربي، ويوفر مكان إقامة مع خدمة الواي فاي المجانية.
Rental Israel-Mamila Residences 14,"القدس الغربية, القدس
– اعرض على الخارطة",9.3,يقع Rental Israel - Mamilla Residences في القدس على بعد 1 كم من الحائط الغربي وعلى بعد 20 دقيقة سيراً على الأقدام من قبة الصخرة، تم بناء مكان الإقامة في عام 2014 ويوفر أماكن إقامة مكيفة مع شرفة ومواقف...
Jerusalem Center Boutique,"القدس الغربية, القدس
– اعرض على الخارطة",9.3,يقع Jerusalem Center Boutique في القدس، ويوفر مكان إقامة مع خدمة الواي فاي المجانية ومنطقة جلوس وتلفزيون بشاشة مسطحة ومطبخ. كما يتوفر فرن ومحمصة بالإضافة إلى غلاية، وتضم الشقة تراسًا.
Naama New Boutique Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",9.7,تقع شقة Naama New Boutique في منطقة وسط مدينة القدس في القدس على بعد 2.2 كم من كنيسة جميع الأمم وعلى بعد 2.3 كم من حديقة الجثمانية وتوفر مكان إقامة مجهز مع تراس وخدمة الواي فاي المجانية، يوفر مكان...
Modern Pearl in Historic setting,"البلدة القديمة, القدس
– اعرض على الخارطة",9.6,يقع Modern Pearl in Historic في منطقة القدس الشرقية في القدس، على بعد 500 م من الحائط الغربي، وعلى بعد 1.1 كم من قبة الصخرة وعلى بعد 1.6 كم من كنيسة جميع الأمم.
Check In Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",9.1,يقع Check In Jerusalem في القدس، ويوفر أماكن إقامة ذاتية الخدمة. تحتوي هذه الشقة المكيفة على خدمة الواي فاي المجانية وإطلالات على المدينة.
Sweet Inn - Agan Street,"القدس الغربية, القدس
– اعرض على الخارطة",9.3,تقع هذه الشقة المكيفة على بعد 2 كم من وسط مدينة القدس وتتميز بشرفة. وتتميز Sweet Inn Apartments - Agan Street بإطلالات على المدينة وتقع على بعد 2.8 كم من قبة الصخرة. تتوفر منطقة جلوس ومطبخ.
Royal Kook Apartments,"القدس الغربية, القدس
– اعرض على الخارطة",9.1,تقع هذه الشقة المكيفة في القدس وتتميز بخدمة الواي فاي مجاناً. ويمكن للضيوف الاستفادة من التراس والتراس. وتتوفر مواقف مجانية خاصة للسيارات في الموقع. يحتوي المطبخ على فرن وثلاجة بالإضافة إلى غلاية.
فندق جيروسلم تاور,"القدس الغربية, القدس
– اعرض على الخارطة",7.0,يقع Jerusalem Tower Hotel في مركز المدينة ويبعد مسافة مشي قصيرة عن المواقع التاريخية والمقدسة الرئيسية بالإضافة إلى أماكن التسوق والترفيه.
Koresh Hotel,"القدس الغربية, القدس
– اعرض على الخارطة",8.4,يوفر فندق كوريش مكان إقامة في القدس على بعد 1.1 كم من الحائط الغربي وعلى بعد 15 دقيقة سيراً على الأقدام من سوق محانيه يهودا ويتميز بخدمة الواي فاي مجاناً، ويمكن للضيوف الاستمتاع بالبار المتوفر في...
The Haneviim Court - Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",8.7,يقع The Haneviim Court - Jerusalem في القدس، ويوفر أماكن إقامة مع تلفزيون. وتتوفر خدمة الواي فاي المجانية. تم تجهيز كل وحدة مع تكييف وحمام خاص ومطبخ بما في ذلك ميكروويف ومحمصة وثلاجة وموقد مسطح.
Hillel 11 Hotel,"القدس الغربية, القدس
– اعرض على الخارطة",7.8,يقع هليل 11 على طول شارع هليل التاريخي، وعلى بعد دقيقتين فقط سيرًا على الأقدام من شارع الملك جورج، ويوفر مكان إقامة مكيف مزود بخدمة الواي فاي مجانًا.
Windows of Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",9.2,يقع Windows of Jerusalem على بُعد 400 م من سوق بن يهودا في وسط القدس، ويوفر شققًا عصرية واسعة مع خدمة الواي فاي المجانية، ويتوقف قطار محاني يهودا الكهربائي أمام المبنى مباشرةً.
